file,speaker,debate,sentence_id,text,char_len,word_len,clean_text,clean_word_len,tokens,tokens_no_stop,stemmed_tokens,lemma_tokens,processed_text,neg,neu,pos,compound,sentiment
clinton_1st.txt,Clinton,1,87,"When I was secretary of state, we actually increased American exports globally 30 percent.",90,14,when i was secretary of state we actually increased american exports globally percent,13,when i was secretary of state we actually increased american exports globally percent,state actually increased american exports globally percent,state actual increas american export global percent,state actually increase american export globally percent,state actually increase american export globally percent,0.0,0.851,0.149,0.2732,positive
clinton_1st.txt,Clinton,1,88,We increased them to China 50 percent.,38,7,we increased them to china percent,6,we increased them to china percent,increased china percent,increas china percent,increase china percent,increase china percent,0.0,0.741,0.259,0.2732,positive
clinton_1st.txt,Clinton,1,89,So I know how to really work to get new jobs and to get exports that helped to create more new jobs.,100,22,so i know how to really work to get new jobs and to get exports that helped to create more new jobs,22,so i know how to really work to get new jobs and to get exports that helped to create more new jobs,really work get new jobs get exports helped create new jobs,realli work get new job get export help creat new job,really work get new job get export help create new job,really work get new job get export help create new job,0.0,0.905,0.095,0.2732,positive
clinton_1st.txt,Clinton,1,90,"Well, I've been a senator, Donald... And I have been a secretary of state... And I have done a lot... Well, that's your opinion.",128,24,well i have been a senator donald and i have been a secretary of state and i have done a lot well that is your opinion,26,well i have been a senator donald and i have been a secretary of state and i have done a lot well that is your opinion,senator state done lot opinion,senat state done lot opinion,senator state do lot opinion,senator state do lot opinion,0.0,0.802,0.198,0.4939,positive
clinton_1st.txt,Clinton,1,91,That is your opinion.,21,4,that is your opinion,4,that is your opinion,opinion,opinion,opinion,opinion,0.0,1.0,0.0,0.0,neutral
clinton_1st.txt,Clinton,1,92,"Well, that is just not accurate.",32,6,well that is just not accurate,6,well that is just not accurate,accurate,accur,accurate,accurate,0.0,0.704,0.296,0.2732,positive
clinton_1st.txt,Clinton,1,93,I was against it once it was finally negotiated and the terms were laid out.,76,15,i was against it once it was finally negotiated and the terms were laid out,15,i was against it once it was finally negotiated and the terms were laid out,finally negotiated terms laid,final negoti term laid,finally negotiate term lay,finally negotiate term lay,0.0,1.0,0.0,0.0,neutral
clinton_1st.txt,Clinton,1,94,I wrote about that in... No.,28,6,i wrote about that in no,6,i wrote about that in no,wrote,wrote,write,write,0.355,0.645,0.0,-0.296,negative
clinton_1st.txt,Clinton,1,95,"Well, Donald, I know you live in your own reality, but that is not the facts.",77,16,well donald i know you live in your own reality but that is not the facts,16,well donald i know you live in your own reality but that is not the facts,live reality facts,live realiti fact,live reality fact,live reality fact,0.0,0.9,0.1,0.1406,positive
clinton_1st.txt,Clinton,1,96,"The facts are -- I did say I hoped it would be a good deal, but when it was negotiated... ... which I was not responsible for, I concluded it wasn't.",149,31,the facts are i did say i hoped it would be a good deal but when it was negotiated which i was not responsible for i concluded it was not,30,the facts are i did say i hoped it would be a good deal but when it was negotiated which i was not responsible for i concluded it was not,facts hoped good deal negotiated responsible concluded,fact hope good deal negoti respons conclud,fact hop good deal negotiate responsible conclude,fact hop good deal negotiate responsible conclude,0.084,0.788,0.128,0.079,positive
clinton_1st.txt,Clinton,1,97,I wrote about that in my book... ... before you even announced.,63,12,i wrote about that in my book before you even announced,11,i wrote about that in my book before you even announced,wrote book even announced,wrote book even announc,write book even announce,write book even announce,0.0,1.0,0.0,0.0,neutral
clinton_1st.txt,Clinton,1,98,"Look, there are differences...",30,4,look there are differences,4,look there are differences,look differences,look differ,look difference,look difference,0.0,1.0,0.0,0.0,neutral
clinton_1st.txt,Clinton,1,99,There are...,12,2,there are,2,there are,,,,,0.0,1.0,0.0,0.0,neutral
clinton_1st.txt,Clinton,1,100,"There are different views about what's good for our country, our economy, and our leadership in the world.",106,18,there are different views about what is good for our country our economy and our leadership in the world,19,there are different views about what is good for our country our economy and our leadership in the world,different views good country economy leadership world,differ view good countri economi leadership world,different view good country economy leadership world,different view good country economy leadership world,0.0,0.854,0.146,0.4404,positive
